id,market,base,quote,granularity,start,o,h,l,c,v
5546,2,2,1,DAILY,"2020-11-12 00:00:00",16308.450000000000000000000000000000,16487.000000000000000000000000000000,15970.000000000000000000000000000000,16344.710000000000000000000000000000,468.754458000000000000000000000000
5547,2,2,1,DAILY,"2020-11-13 00:00:00",16340.990000000000000000000000000000,16340.990000000000000000000000000000,15704.510000000000000000000000000000,16080.440000000000000000000000000000,464.771445000000000000000000000000
5548,2,2,1,DAILY,"2020-11-14 00:00:00",16088.930000000000000000000000000000,16160.330000000000000000000000000000,15800.000000000000000000000000000000,15966.260000000000000000000000000000,217.423047000000000000000000000000
5549,2,2,1,DAILY,"2020-11-15 00:00:00",15966.290000000000000000000000000000,16889.690000000000000000000000000000,15880.600000000000000000000000000000,16716.790000000000000000000000000000,419.498414000000000000000000000000
5550,2,2,1,DAILY,"2020-11-16 00:00:00",16724.100000000000000000000000000000,17873.000000000000000000000000000000,16567.460000000000000000000000000000,17672.100000000000000000000000000000,677.625790000000000000000000000000
5551,2,2,1,DAILY,"2020-11-17 00:00:00",17682.640000000000000000000000000000,18492.690000000000000000000000000000,17250.000000000000000000000000000000,17789.430000000000000000000000000000,1038.895239000000000000000000000000
5552,2,2,1,DAILY,"2020-11-18 00:00:00",17790.300000000000000000000000000000,18186.000000000000000000000000000000,17351.000000000000000000000000000000,17835.390000000000000000000000000000,455.635479000000000000000000000000
5553,2,2,1,DAILY,"2020-11-19 00:00:00",17826.790000000000000000000000000000,18828.260000000000000000000000000000,17771.810000000000000000000000000000,18680.210000000000000000000000000000,594.874580000000000000000000000000
5554,2,2,1,DAILY,"2020-11-20 00:00:00",18671.690000000000000000000000000000,18981.820000000000000000000000000000,18352.800000000000000000000000000000,18709.970000000000000000000000000000,544.948878000000000000000000000000
5555,2,2,1,DAILY,"2020-11-21 00:00:00",18709.970000000000000000000000000000,18776.790000000000000000000000000000,17638.090000000000000000000000000000,18441.760000000000000000000000000000,630.611548000000000000000000000000
5556,2,2,1,DAILY,"2020-11-22 00:00:00",18432.920000000000000000000000000000,18768.740000000000000000000000000000,18011.270000000000000000000000000000,18395.080000000000000000000000000000,455.453454000000000000000000000000
5557,2,2,1,DAILY,"2020-11-23 00:00:00",18392.660000000000000000000000000000,19436.210000000000000000000000000000,18047.570000000000000000000000000000,19189.720000000000000000000000000000,900.779724000000000000000000000000
5558,2,2,1,DAILY,"2020-11-24 00:00:00",19173.020000000000000000000000000000,19490.000000000000000000000000000000,18501.000000000000000000000000000000,18725.380000000000000000000000000000,514.483707000000000000000000000000
5559,2,2,1,DAILY,"2020-11-25 00:00:00",18723.220000000000000000000000000000,18919.520000000000000000000000000000,16214.180000000000000000000000000000,17160.000000000000000000000000000000,2110.603062000000000000000000000000
5560,2,2,1,DAILY,"2020-11-26 00:00:00",17158.500000000000000000000000000000,17461.510000000000000000000000000000,16451.020000000000000000000000000000,17147.790000000000000000000000000000,691.054474000000000000000000000000
5561,2,2,1,DAILY,"2020-11-27 00:00:00",17147.790000000000000000000000000000,17894.570000000000000000000000000000,16875.820000000000000000000000000000,17738.970000000000000000000000000000,424.922997000000000000000000000000
5562,2,2,1,DAILY,"2020-11-28 00:00:00",17739.860000000000000000000000000000,18361.560000000000000000000000000000,17538.920000000000000000000000000000,18190.000000000000000000000000000000,389.596864000000000000000000000000
5563,2,2,1,DAILY,"2020-11-29 00:00:00",18190.000000000000000000000000000000,19872.110000000000000000000000000000,18190.000000000000000000000000000000,19699.920000000000000000000000000000,962.775164000000000000000000000000
5564,2,2,1,DAILY,"2020-11-30 00:00:00",19699.920000000000000000000000000000,19892.440000000000000000000000000000,18119.000000000000000000000000000000,18791.580000000000000000000000000000,1538.910179000000000000000000000000
5565,2,2,1,DAILY,"2020-12-01 00:00:00",18794.500000000000000000000000000000,19350.000000000000000000000000000000,18342.080000000000000000000000000000,19227.440000000000000000000000000000,782.986643000000000000000000000000
5566,2,2,1,DAILY,"2020-12-02 00:00:00",19230.720000000000000000000000000000,19610.030000000000000000000000000000,18866.410000000000000000000000000000,19449.720000000000000000000000000000,702.038991000000000000000000000000
5567,2,2,1,DAILY,"2020-12-03 00:00:00",19441.070000000000000000000000000000,19539.990000000000000000000000000000,18579.970000000000000000000000000000,18654.510000000000000000000000000000,557.075932000000000000000000000000
5568,2,2,1,DAILY,"2020-12-04 00:00:00",18652.920000000000000000000000000000,19187.640000000000000000000000000000,18502.870000000000000000000000000000,19157.880000000000000000000000000000,230.113652000000000000000000000000
5569,2,2,1,DAILY,"2020-12-05 00:00:00",19158.520000000000000000000000000000,19420.050000000000000000000000000000,18870.000000000000000000000000000000,19369.060000000000000000000000000000,297.004801000000000000000000000000
5570,2,2,1,DAILY,"2020-12-06 00:00:00",19381.770000000000000000000000000000,19435.710000000000000000000000000000,18902.250000000000000000000000000000,19179.640000000000000000000000000000,309.303555000000000000000000000000
5571,2,2,1,DAILY,"2020-12-07 00:00:00",19179.370000000000000000000000000000,19295.000000000000000000000000000000,18173.710000000000000000000000000000,18318.640000000000000000000000000000,795.645242000000000000000000000000
5572,2,2,1,DAILY,"2020-12-08 00:00:00",18312.880000000000000000000000000000,18644.930000000000000000000000000000,17642.040000000000000000000000000000,18542.910000000000000000000000000000,968.786157000000000000000000000000
5573,2,2,1,DAILY,"2020-12-09 00:00:00",18548.780000000000000000000000000000,18553.560000000000000000000000000000,17911.000000000000000000000000000000,18249.880000000000000000000000000000,514.272658000000000000000000000000
5574,2,2,1,DAILY,"2020-12-10 00:00:00",18254.060000000000000000000000000000,18291.800000000000000000000000000000,17581.190000000000000000000000000000,18030.840000000000000000000000000000,731.202367000000000000000000000000
5575,2,2,1,DAILY,"2020-12-11 00:00:00",18040.480000000000000000000000000000,18959.000000000000000000000000000000,18019.940000000000000000000000000000,18818.310000000000000000000000000000,431.473460000000000000000000000000
5576,2,2,1,DAILY,"2020-12-12 00:00:00",18820.760000000000000000000000000000,19405.270000000000000000000000000000,18730.000000000000000000000000000000,19169.370000000000000000000000000000,528.684867000000000000000000000000
5577,2,2,1,DAILY,"2020-12-13 00:00:00",19162.890000000000000000000000000000,19342.470000000000000000000000000000,19000.000000000000000000000000000000,19269.710000000000000000000000000000,398.852620000000000000000000000000
5578,2,2,1,DAILY,"2020-12-14 00:00:00",19269.710000000000000000000000000000,19561.250000000000000000000000000000,19055.180000000000000000000000000000,19437.990000000000000000000000000000,791.857191000000000000000000000000
5579,2,2,1,DAILY,"2020-12-15 00:00:00",19436.220000000000000000000000000000,21599.130000000000000000000000000000,19298.520000000000000000000000000000,21350.000000000000000000000000000000,1388.283786000000000000000000000000
5580,2,2,1,DAILY,"2020-12-16 00:00:00",21365.380000000000000000000000000000,23777.000000000000000000000000000000,21258.400000000000000000000000000000,22833.300000000000000000000000000000,2285.374240000000000000000000000000
5581,2,2,1,DAILY,"2020-12-17 00:00:00",22820.000000000000000000000000000000,23285.000000000000000000000000000000,22358.620000000000000000000000000000,23128.610000000000000000000000000000,839.805146000000000000000000000000
5582,2,2,1,DAILY,"2020-12-18 00:00:00",23131.240000000000000000000000000000,24180.000000000000000000000000000000,22774.860000000000000000000000000000,23849.620000000000000000000000000000,721.126959000000000000000000000000
5583,2,2,1,DAILY,"2020-12-19 00:00:00",23849.620000000000000000000000000000,24303.300000000000000000000000000000,23105.890000000000000000000000000000,23486.620000000000000000000000000000,765.492151000000000000000000000000
5584,2,2,1,DAILY,"2020-12-20 00:00:00",23476.930000000000000000000000000000,24114.680000000000000000000000000000,21900.000000000000000000000000000000,22723.830000000000000000000000000000,972.585579000000000000000000000000
5585,2,2,1,DAILY,"2020-12-21 00:00:00",22720.450000000000000000000000000000,23831.270000000000000000000000000000,22400.000000000000000000000000000000,23811.200000000000000000000000000000,752.527563000000000000000000000000
5586,2,2,1,DAILY,"2020-12-22 00:00:00",23811.210000000000000000000000000000,24096.930000000000000000000000000000,22619.650000000000000000000000000000,23217.150000000000000000000000000000,954.151774000000000000000000000000
5587,2,2,1,DAILY,"2020-12-23 00:00:00",23223.370000000000000000000000000000,23780.200000000000000000000000000000,22713.010000000000000000000000000000,23718.850000000000000000000000000000,700.058582000000000000000000000000
5588,2,2,1,DAILY,"2020-12-24 00:00:00",23723.880000000000000000000000000000,24773.310000000000000000000000000000,23415.830000000000000000000000000000,24707.150000000000000000000000000000,847.083648000000000000000000000000
5589,2,2,1,DAILY,"2020-12-25 00:00:00",24707.150000000000000000000000000000,26848.130000000000000000000000000000,24483.870000000000000000000000000000,26466.720000000000000000000000000000,947.022127000000000000000000000000
5590,2,2,1,DAILY,"2020-12-26 00:00:00",26466.720000000000000000000000000000,28383.510000000000000000000000000000,25793.560000000000000000000000000000,26247.110000000000000000000000000000,1343.268909000000000000000000000000
5591,2,2,1,DAILY,"2020-12-27 00:00:00",26250.000000000000000000000000000000,27463.080000000000000000000000000000,26076.600000000000000000000000000000,27044.370000000000000000000000000000,902.515385000000000000000000000000
5592,2,2,1,DAILY,"2020-12-28 00:00:00",27043.010000000000000000000000000000,27395.790000000000000000000000000000,25851.300000000000000000000000000000,27368.040000000000000000000000000000,934.759250000000000000000000000000
5593,2,2,1,DAILY,"2020-12-29 00:00:00",27369.400000000000000000000000000000,28996.550000000000000000000000000000,27348.080000000000000000000000000000,28897.450000000000000000000000000000,1217.393134000000000000000000000000
5594,2,2,1,DAILY,"2020-12-30 00:00:00",28891.740000000000000000000000000000,29309.000000000000000000000000000000,27943.090000000000000000000000000000,28960.340000000000000000000000000000,1107.141334000000000000000000000000
5595,2,2,1,DAILY,"2020-12-31 00:00:00",28978.660000000000000000000000000000,29680.750000000000000000000000000000,28707.560000000000000000000000000000,29418.720000000000000000000000000000,952.472192000000000000000000000000
5596,2,2,1,DAILY,"2021-01-01 00:00:00",29417.270000000000000000000000000000,33338.680000000000000000000000000000,29050.000000000000000000000000000000,32218.380000000000000000000000000000,1945.276677000000000000000000000000
5597,2,2,1,DAILY,"2021-01-02 00:00:00",32200.390000000000000000000000000000,34812.930000000000000000000000000000,32010.680000000000000000000000000000,33111.990000000000000000000000000000,1926.666883000000000000000000000000
5598,2,2,1,DAILY,"2021-01-03 00:00:00",33086.170000000000000000000000000000,33655.010000000000000000000000000000,27900.000000000000000000000000000000,32025.230000000000000000000000000000,2374.336116000000000000000000000000
5599,2,2,1,DAILY,"2021-01-04 00:00:00",32025.230000000000000000000000000000,34500.000000000000000000000000000000,29927.550000000000000000000000000000,34036.080000000000000000000000000000,1917.285207000000000000000000000000
5600,2,2,1,DAILY,"2021-01-05 00:00:00",34045.290000000000000000000000000000,37000.000000000000000000000000000000,33380.560000000000000000000000000000,36856.980000000000000000000000000000,1898.777120000000000000000000000000
5601,2,2,1,DAILY,"2021-01-06 00:00:00",36850.640000000000000000000000000000,40410.020000000000000000000000000000,35936.730000000000000000000000000000,39479.780000000000000000000000000000,2487.036031000000000000000000000000
5602,2,2,1,DAILY,"2021-01-07 00:00:00",39476.140000000000000000000000000000,41999.000000000000000000000000000000,36600.000000000000000000000000000000,40622.870000000000000000000000000000,2549.702734000000000000000000000000
5603,2,2,1,DAILY,"2021-01-08 00:00:00",40622.870000000000000000000000000000,41422.990000000000000000000000000000,38789.120000000000000000000000000000,40256.020000000000000000000000000000,1255.353046000000000000000000000000
5604,2,2,1,DAILY,"2021-01-09 00:00:00",40242.930000000000000000000000000000,41446.850000000000000000000000000000,35068.090000000000000000000000000000,38181.170000000000000000000000000000,1912.137103000000000000000000000000
5605,2,2,1,DAILY,"2021-01-10 00:00:00",38167.920000000000000000000000000000,38280.860000000000000000000000000000,30365.500000000000000000000000000000,35494.000000000000000000000000000000,4468.105653000000000000000000000000
